Date	Price	Open	High	Low
"Dec 25, 2017"	"1,275.24"	"1,275.24"	"1,275.24"	"1,275.24"
"Dec 22, 2017"	"1,275.01"	"1,267.12"	"1,276.38"	"1,265.10"
"Dec 21, 2017"	"1,266.76"	"1,265.62"	"1,268.97"	"1,263.02"
"Dec 20, 2017"	"1,265.62"	"1,261.68"	"1,267.84"	"1,261.22"
"Dec 19, 2017"	"1,261.72"	"1,261.69"	"1,265.27"	"1,258.97"
"Dec 18, 2017"	"1,261.69"	"1,253.79"	"1,264.37"	"1,252.68"
"Dec 15, 2017"	"1,255.26"	"1,252.83"	"1,261.89"	"1,251.94"
"Dec 14, 2017"	"1,252.85"	"1,255.54"	"1,259.18"	"1,249.92"
"Dec 13, 2017"	"1,255.45"	"1,243.88"	"1,256.95"	"1,240.06"
"Dec 12, 2017"	"1,243.85"	"1,242.26"	"1,246.62"	"1,236.31"
"Dec 11, 2017"	"1,241.96"	"1,247.28"	"1,251.67"	"1,240.19"
"Dec 08, 2017"	"1,248.14"	"1,247.34"	"1,252.66"	"1,244.34"
"Dec 07, 2017"	"1,246.70"	"1,264.26"	"1,264.82"	"1,244.11"
"Dec 06, 2017"	"1,263.94"	"1,266.62"	"1,269.32"	"1,262.39"
"Dec 05, 2017"	"1,266.55"	"1,276.54"	"1,277.41"	"1,261.11"
"Dec 04, 2017"	"1,276.23"	"1,272.93"	"1,277.24"	"1,271.80"
"Dec 01, 2017"	"1,280.26"	"1,274.29"	"1,289.58"	"1,271.58"
"Nov 30, 2017"	"1,274.76"	"1,283.88"	"1,285.69"	"1,270.51"
"Nov 29, 2017"	"1,283.57"	"1,293.90"	"1,296.74"	"1,281.97"
"Nov 28, 2017"	"1,294.01"	"1,294.85"	"1,297.73"	"1,291.01"
"Nov 27, 2017"	"1,294.50"	"1,288.57"	"1,299.19"	"1,286.46"
"Nov 24, 2017"	"1,288.22"	"1,291.52"	"1,293.61"	"1,286.15"
"Nov 23, 2017"	"1,291.25"	"1,292.40"	"1,293.46"	"1,287.46"
"Nov 22, 2017"	"1,292.12"	"1,280.38"	"1,294.75"	"1,278.77"
"Nov 21, 2017"	"1,280.48"	"1,276.70"	"1,284.87"	"1,276.08"
"Nov 20, 2017"	"1,276.69"	"1,292.68"	"1,294.80"	"1,274.92"
"Nov 17, 2017"	"1,294.37"	"1,278.44"	"1,297.04"	"1,277.94"
"Nov 16, 2017"	"1,278.47"	"1,278.47"	"1,281.60"	"1,274.98"
"Nov 15, 2017"	"1,278.80"	"1,281.01"	"1,289.47"	"1,277.04"
"Nov 14, 2017"	"1,280.71"	"1,278.17"	"1,283.68"	"1,270.64"
"Nov 13, 2017"	"1,277.99"	"1,275.15"	"1,280.22"	"1,274.29"
"Nov 10, 2017"	"1,276.14"	"1,285.21"	"1,287.16"	"1,273.33"
"Nov 09, 2017"	"1,285.30"	"1,281.62"	"1,288.72"	"1,280.09"
"Nov 08, 2017"	"1,281.30"	"1,275.85"	"1,287.52"	"1,275.23"
"Nov 07, 2017"	"1,275.54"	"1,281.83"	"1,281.97"	"1,271.68"
"Nov 06, 2017"	"1,281.56"	"1,269.49"	"1,283.01"	"1,266.06"
"Nov 03, 2017"	"1,269.85"	"1,276.80"	"1,279.74"	"1,265.55"
"Nov 02, 2017"	"1,275.99"	"1,274.90"	"1,284.48"	"1,273.63"
"Nov 01, 2017"	"1,274.39"	"1,270.88"	"1,281.26"	"1,267.98"
"Oct 31, 2017"	"1,271.58"	"1,276.29"	"1,278.36"	"1,268.01"
"Oct 30, 2017"	"1,276.24"	"1,273.59"	"1,279.29"	"1,268.80"
"Oct 27, 2017"	"1,273.35"	"1,268.07"	"1,274.80"	"1,264.10"
"Oct 26, 2017"	"1,267.11"	"1,277.56"	"1,282.80"	"1,265.69"
"Oct 25, 2017"	"1,277.41"	"1,276.85"	"1,280.39"	"1,271.03"
"Oct 24, 2017"	"1,276.72"	"1,282.02"	"1,284.06"	"1,273.43"
"Oct 23, 2017"	"1,282.07"	"1,277.45"	"1,283.66"	"1,272.24"
"Oct 20, 2017"	"1,280.72"	"1,289.57"	"1,291.47"	"1,277.88"
"Oct 19, 2017"	"1,289.79"	"1,281.25"	"1,290.69"	"1,276.61"
"Oct 18, 2017"	"1,281.17"	"1,285.18"	"1,289.08"	"1,277.13"
"Oct 17, 2017"	"1,285.19"	"1,295.32"	"1,296.66"	"1,281.69"
"Oct 16, 2017"	"1,294.73"	"1,303.88"	"1,306.80"	"1,291.01"
"Oct 13, 2017"	"1,304.88"	"1,293.73"	"1,304.88"	"1,291.04"
"Oct 12, 2017"	"1,293.60"	"1,292.01"	"1,297.60"	"1,289.47"
"Oct 11, 2017"	"1,291.80"	"1,287.91"	"1,293.56"	"1,284.12"
"Oct 10, 2017"	"1,287.85"	"1,284.35"	"1,294.63"	"1,282.29"
"Oct 09, 2017"	"1,284.10"	"1,275.45"	"1,285.50"	"1,275.21"
"Oct 06, 2017"	"1,276.03"	"1,269.09"	"1,277.18"	"1,260.88"
"Oct 05, 2017"	"1,268.05"	"1,275.16"	"1,279.42"	"1,266.90"
"Oct 04, 2017"	"1,274.69"	"1,271.64"	"1,282.42"	"1,270.85"
"Oct 03, 2017"	"1,271.75"	"1,270.71"	"1,274.71"	"1,267.91"
"Oct 02, 2017"	"1,271.12"	"1,279.51"	"1,279.61"	"1,270.45"
"Sep 29, 2017"	"1,279.45"	"1,286.91"	"1,290.47"	"1,278.24"
"Sep 28, 2017"	"1,287.30"	"1,281.11"	"1,289.01"	"1,277.64"
"Sep 27, 2017"	"1,281.12"	"1,293.61"	"1,296.54"	"1,281.12"
"Sep 26, 2017"	"1,293.89"	"1,309.90"	"1,313.92"	"1,293.04"
"Sep 25, 2017"	"1,310.55"	"1,297.67"	"1,311.90"	"1,290.63"
"Sep 22, 2017"	"1,297.38"	"1,291.30"	"1,299.14"	"1,291.30"
"Sep 21, 2017"	"1,291.39"	"1,301.02"	"1,302.07"	"1,287.99"
"Sep 20, 2017"	"1,301.15"	"1,310.94"	"1,316.25"	"1,295.96"
"Sep 19, 2017"	"1,311.28"	"1,307.30"	"1,311.78"	"1,304.98"
"Sep 18, 2017"	"1,307.57"	"1,320.50"	"1,320.50"	"1,305.04"
"Sep 15, 2017"	"1,319.62"	"1,329.83"	"1,334.77"	"1,319.62"
"Sep 14, 2017"	"1,329.83"	"1,323.56"	"1,330.69"	"1,316.11"
"Sep 13, 2017"	"1,323.25"	"1,331.95"	"1,335.05"	"1,320.91"
"Sep 12, 2017"	"1,331.94"	"1,327.86"	"1,332.43"	"1,322.55"
"Sep 11, 2017"	"1,327.32"	"1,337.45"	"1,340.36"	"1,326.36"
"Sep 08, 2017"	"1,346.71"	"1,348.83"	"1,357.94"	"1,343.00"
"Sep 07, 2017"	"1,349.20"	"1,334.27"	"1,350.27"	"1,332.60"
"Sep 06, 2017"	"1,334.14"	"1,339.55"	"1,342.84"	"1,331.66"
"Sep 05, 2017"	"1,339.33"	"1,335.07"	"1,345.18"	"1,327.96"
"Sep 04, 2017"	"1,334.67"	"1,334.38"	"1,339.85"	"1,331.92"
"Sep 01, 2017"	"1,324.97"	"1,321.80"	"1,329.20"	"1,316.65"
"Aug 31, 2017"	"1,322.07"	"1,308.80"	"1,324.11"	"1,300.82"
"Aug 30, 2017"	"1,308.76"	"1,309.27"	"1,313.87"	"1,305.26"
"Aug 29, 2017"	"1,309.50"	"1,317.75"	"1,326.14"	"1,304.93"
"Aug 28, 2017"	"1,310.48"	"1,292.77"	"1,312.98"	"1,292.48"
"Aug 25, 2017"	"1,291.15"	"1,285.91"	"1,294.14"	"1,278.66"
"Aug 24, 2017"	"1,286.33"	"1,289.98"	"1,291.30"	"1,284.55"
"Aug 23, 2017"	"1,290.62"	"1,285.56"	"1,292.03"	"1,283.09"
"Aug 22, 2017"	"1,284.72"	"1,291.18"	"1,292.69"	"1,282.11"
"Aug 21, 2017"	"1,291.22"	"1,283.60"	"1,293.58"	"1,280.60"
"Aug 18, 2017"	"1,284.50"	"1,288.20"	"1,301.20"	"1,283.64"
"Aug 17, 2017"	"1,288.01"	"1,283.61"	"1,290.47"	"1,282.20"
"Aug 16, 2017"	"1,283.10"	"1,271.87"	"1,284.29"	"1,268.19"
"Aug 15, 2017"	"1,272.13"	"1,282.36"	"1,282.77"	"1,267.98"
"Aug 14, 2017"	"1,281.95"	"1,289.09"	"1,289.82"	"1,278.12"
"Aug 11, 2017"	"1,289.21"	"1,286.45"	"1,292.26"	"1,281.55"
"Aug 10, 2017"	"1,286.90"	"1,277.56"	"1,288.63"	"1,274.85"
"Aug 09, 2017"	"1,277.55"	"1,261.41"	"1,279.06"	"1,260.96"
"Aug 08, 2017"	"1,260.64"	"1,257.61"	"1,265.70"	"1,251.41"
"Aug 07, 2017"	"1,257.69"	"1,259.03"	"1,260.38"	"1,255.68"
"Aug 04, 2017"	"1,258.60"	"1,269.01"	"1,270.94"	"1,254.75"
"Aug 03, 2017"	"1,268.65"	"1,266.46"	"1,271.37"	"1,258.70"
"Aug 02, 2017"	"1,266.70"	"1,268.80"	"1,273.34"	"1,263.18"
"Aug 01, 2017"	"1,269.05"	"1,268.80"	"1,274.47"	"1,264.05"
"Jul 31, 2017"	"1,269.55"	"1,270.16"	"1,271.48"	"1,265.93"
"Jul 28, 2017"	"1,269.25"	"1,259.36"	"1,271.34"	"1,257.45"
"Jul 27, 2017"	"1,259.00"	"1,260.50"	"1,265.49"	"1,254.52"
"Jul 26, 2017"	"1,261.10"	"1,250.00"	"1,263.92"	"1,243.91"
"Jul 25, 2017"	"1,249.05"	"1,254.77"	"1,258.18"	"1,249.01"
"Jul 24, 2017"	"1,255.24"	"1,255.66"	"1,259.17"	"1,251.78"
"Jul 21, 2017"	"1,254.90"	"1,244.16"	"1,256.30"	"1,243.35"
"Jul 20, 2017"	"1,244.74"	"1,241.03"	"1,247.98"	"1,235.24"
"Jul 19, 2017"	"1,240.87"	"1,242.58"	"1,244.48"	"1,236.05"
"Jul 18, 2017"	"1,242.46"	"1,233.84"	"1,245.06"	"1,233.01"
"Jul 17, 2017"	"1,234.40"	"1,228.60"	"1,236.44"	"1,228.30"
"Jul 14, 2017"	"1,228.98"	"1,216.63"	"1,233.16"	"1,214.95"
"Jul 13, 2017"	"1,217.45"	"1,220.21"	"1,224.92"	"1,216.63"
"Jul 12, 2017"	"1,220.00"	"1,217.95"	"1,226.10"	"1,214.51"
"Jul 11, 2017"	"1,217.69"	"1,214.59"	"1,217.79"	"1,207.89"
"Jul 10, 2017"	"1,214.35"	"1,213.70"	"1,215.60"	"1,204.85"
"Jul 07, 2017"	"1,212.90"	"1,224.39"	"1,227.20"	"1,207.25"
"Jul 06, 2017"	"1,225.15"	"1,227.06"	"1,229.57"	"1,222.56"
"Jul 05, 2017"	"1,226.95"	"1,223.55"	"1,229.34"	"1,217.64"
"Jul 04, 2017"	"1,223.97"	"1,221.94"	"1,226.74"	"1,220.69"
"Jul 03, 2017"	"1,220.46"	"1,241.46"	"1,242.83"	"1,218.41"
"Jun 30, 2017"	"1,241.60"	"1,244.82"	"1,248.59"	"1,239.70"
"Jun 29, 2017"	"1,245.74"	"1,249.18"	"1,253.71"	"1,239.66"
"Jun 28, 2017"	"1,249.32"	"1,247.37"	"1,255.11"	"1,247.37"
"Jun 27, 2017"	"1,247.10"	"1,243.65"	"1,253.13"	"1,241.12"
"Jun 26, 2017"	"1,244.45"	"1,258.13"	"1,258.54"	"1,236.96"
"Jun 23, 2017"	"1,256.90"	"1,250.00"	"1,259.31"	"1,249.74"
"Jun 22, 2017"	"1,250.62"	"1,245.55"	"1,255.05"	"1,245.55"
"Jun 21, 2017"	"1,246.55"	"1,243.16"	"1,248.31"	"1,241.25"
"Jun 20, 2017"	"1,243.19"	"1,244.04"	"1,248.38"	"1,241.38"
"Jun 19, 2017"	"1,243.25"	"1,254.00"	"1,256.12"	"1,243.22"
"Jun 16, 2017"	"1,253.63"	"1,254.36"	"1,257.63"	"1,251.55"
"Jun 15, 2017"	"1,254.00"	"1,260.70"	"1,267.04"	"1,251.68"
"Jun 14, 2017"	"1,261.18"	"1,266.28"	"1,279.87"	"1,257.15"
"Jun 13, 2017"	"1,265.85"	"1,264.75"	"1,269.42"	"1,259.66"
"Jun 12, 2017"	"1,265.74"	"1,267.42"	"1,271.01"	"1,263.95"
"Jun 09, 2017"	"1,266.40"	"1,279.29"	"1,281.30"	"1,264.74"
"Jun 08, 2017"	"1,278.90"	"1,287.45"	"1,289.34"	"1,271.49"
"Jun 07, 2017"	"1,286.91"	"1,294.39"	"1,295.28"	"1,283.00"
"Jun 06, 2017"	"1,294.00"	"1,280.26"	"1,296.47"	"1,279.44"
"Jun 05, 2017"	"1,279.95"	"1,279.34"	"1,283.77"	"1,278.00"
"Jun 02, 2017"	"1,279.98"	"1,266.11"	"1,279.98"	"1,259.00"
"Jun 01, 2017"	"1,265.64"	"1,268.89"	"1,270.72"	"1,261.49"
"May 31, 2017"	"1,268.60"	"1,263.05"	"1,274.24"	"1,259.26"
"May 30, 2017"	"1,263.10"	"1,267.24"	"1,270.86"	"1,259.39"
"May 29, 2017"	"1,266.97"	"1,267.47"	"1,269.12"	"1,265.12"
"May 26, 2017"	"1,267.05"	"1,255.60"	"1,269.88"	"1,252.88"
"May 25, 2017"	"1,255.76"	"1,258.49"	"1,260.08"	"1,253.89"
"May 24, 2017"	"1,258.55"	"1,251.26"	"1,259.37"	"1,247.70"
"May 23, 2017"	"1,251.16"	"1,260.13"	"1,264.18"	"1,250.46"
"May 22, 2017"	"1,260.46"	"1,256.10"	"1,263.00"	"1,251.61"
"May 19, 2017"	"1,255.55"	"1,246.67"	"1,256.98"	"1,246.61"
"May 18, 2017"	"1,247.05"	"1,261.56"	"1,265.54"	"1,245.90"
"May 17, 2017"	"1,260.74"	"1,237.31"	"1,261.55"	"1,236.30"
"May 16, 2017"	"1,236.80"	"1,231.46"	"1,239.50"	"1,230.51"
"May 15, 2017"	"1,230.71"	"1,228.40"	"1,237.76"	"1,227.20"
"May 12, 2017"	"1,228.83"	"1,225.41"	"1,232.26"	"1,224.55"
"May 11, 2017"	"1,224.85"	"1,218.74"	"1,228.20"	"1,217.81"
"May 10, 2017"	"1,219.15"	"1,221.42"	"1,226.15"	"1,217.49"
"May 09, 2017"	"1,221.30"	"1,226.12"	"1,229.01"	"1,214.21"
"May 08, 2017"	"1,226.30"	"1,225.67"	"1,237.10"	"1,225.36"
"May 05, 2017"	"1,227.73"	"1,227.92"	"1,235.79"	"1,225.83"
"May 04, 2017"	"1,227.75"	"1,238.66"	"1,241.77"	"1,225.70"
"May 03, 2017"	"1,238.38"	"1,256.71"	"1,257.29"	"1,236.41"
"May 02, 2017"	"1,256.90"	"1,256.51"	"1,257.89"	"1,251.48"
"May 01, 2017"	"1,256.80"	"1,268.60"	"1,271.60"	"1,254.16"
"Apr 28, 2017"	"1,268.15"	"1,264.26"	"1,269.08"	"1,263.30"
"Apr 27, 2017"	"1,264.60"	"1,268.80"	"1,270.53"	"1,261.61"
"Apr 26, 2017"	"1,269.05"	"1,264.41"	"1,271.10"	"1,260.30"
"Apr 25, 2017"	"1,263.76"	"1,276.96"	"1,278.57"	"1,261.81"
"Apr 24, 2017"	"1,275.30"	"1,269.88"	"1,277.48"	"1,266.01"
"Apr 21, 2017"	"1,284.50"	"1,281.96"	"1,288.67"	"1,278.43"
"Apr 20, 2017"	"1,281.85"	"1,280.06"	"1,283.79"	"1,276.74"
"Apr 19, 2017"	"1,279.66"	"1,290.21"	"1,291.51"	"1,276.48"
"Apr 18, 2017"	"1,289.64"	"1,284.94"	"1,292.70"	"1,279.40"
"Apr 17, 2017"	"1,284.80"	"1,292.96"	"1,295.92"	"1,281.61"
"Apr 14, 2017"	"1,285.69"	"1,287.35"	"1,288.75"	"1,285.31"
"Apr 13, 2017"	"1,287.74"	"1,285.54"	"1,289.03"	"1,281.73"
"Apr 12, 2017"	"1,286.60"	"1,274.51"	"1,287.29"	"1,272.42"
"Apr 11, 2017"	"1,274.44"	"1,255.23"	"1,275.55"	"1,253.29"
"Apr 10, 2017"	"1,254.73"	"1,254.26"	"1,257.70"	"1,247.50"
"Apr 07, 2017"	"1,254.05"	"1,252.11"	"1,270.96"	"1,250.80"
"Apr 06, 2017"	"1,251.80"	"1,256.40"	"1,259.46"	"1,249.85"
"Apr 05, 2017"	"1,255.30"	"1,255.73"	"1,257.78"	"1,243.85"
"Apr 04, 2017"	"1,256.22"	"1,255.46"	"1,261.90"	"1,254.46"
"Apr 03, 2017"	"1,253.35"	"1,248.40"	"1,254.20"	"1,244.55"
"Mar 31, 2017"	"1,249.13"	"1,242.83"	"1,251.11"	"1,240.05"
"Mar 30, 2017"	"1,243.30"	"1,253.10"	"1,254.20"	"1,242.61"
"Mar 29, 2017"	"1,252.45"	"1,251.64"	"1,255.16"	"1,247.25"
"Mar 28, 2017"	"1,251.63"	"1,253.82"	"1,258.46"	"1,247.52"
"Mar 27, 2017"	"1,254.30"	"1,248.01"	"1,261.54"	"1,247.69"
"Mar 24, 2017"	"1,244.17"	"1,244.88"	"1,252.28"	"1,240.72"
"Mar 23, 2017"	"1,245.30"	"1,248.86"	"1,253.62"	"1,242.84"
"Mar 22, 2017"	"1,249.35"	"1,244.15"	"1,251.76"	"1,243.89"
"Mar 21, 2017"	"1,245.00"	"1,233.78"	"1,248.10"	"1,226.82"
"Mar 20, 2017"	"1,233.90"	"1,229.79"	"1,236.25"	"1,229.51"
"Mar 17, 2017"	"1,229.15"	"1,227.31"	"1,232.45"	"1,225.06"
"Mar 16, 2017"	"1,226.78"	"1,219.03"	"1,233.51"	"1,217.83"
"Mar 15, 2017"	"1,219.40"	"1,199.11"	"1,222.66"	"1,197.93"
"Mar 14, 2017"	"1,199.08"	"1,204.25"	"1,208.38"	"1,197.54"
"Mar 13, 2017"	"1,204.05"	"1,205.43"	"1,211.66"	"1,202.47"
"Mar 10, 2017"	"1,204.55"	"1,200.80"	"1,206.43"	"1,194.62"
"Mar 09, 2017"	"1,200.83"	"1,207.63"	"1,209.17"	"1,199.12"
"Mar 08, 2017"	"1,207.58"	"1,215.65"	"1,218.68"	"1,206.13"
"Mar 07, 2017"	"1,215.67"	"1,225.62"	"1,227.25"	"1,213.67"
"Mar 06, 2017"	"1,225.96"	"1,232.81"	"1,237.17"	"1,224.65"
"Mar 03, 2017"	"1,234.30"	"1,234.80"	"1,236.28"	"1,222.59"
"Mar 02, 2017"	"1,235.30"	"1,249.44"	"1,250.36"	"1,231.16"
"Mar 01, 2017"	"1,248.94"	"1,248.57"	"1,250.68"	"1,236.53"
"Feb 28, 2017"	"1,248.59"	"1,252.48"	"1,258.37"	"1,247.48"
"Feb 27, 2017"	"1,252.76"	"1,257.41"	"1,263.88"	"1,250.48"
"Feb 24, 2017"	"1,256.94"	"1,249.52"	"1,260.48"	"1,247.54"
"Feb 23, 2017"	"1,249.41"	"1,237.79"	"1,251.21"	"1,235.20"
"Feb 22, 2017"	"1,237.69"	"1,236.22"	"1,240.72"	"1,231.62"
"Feb 21, 2017"	"1,235.97"	"1,237.03"	"1,238.92"	"1,225.81"
"Feb 20, 2017"	"1,238.38"	"1,235.20"	"1,239.29"	"1,232.62"
"Feb 17, 2017"	"1,235.29"	"1,239.25"	"1,243.84"	"1,234.52"
"Feb 16, 2017"	"1,239.14"	"1,233.34"	"1,242.71"	"1,232.04"
"Feb 15, 2017"	"1,232.94"	"1,228.89"	"1,233.61"	"1,216.80"
"Feb 14, 2017"	"1,228.61"	"1,225.74"	"1,234.87"	"1,221.76"
"Feb 13, 2017"	"1,225.44"	"1,231.84"	"1,232.65"	"1,219.37"
"Feb 10, 2017"	"1,234.12"	"1,230.62"	"1,237.07"	"1,221.12"
"Feb 09, 2017"	"1,230.89"	"1,242.48"	"1,244.52"	"1,230.22"
"Feb 08, 2017"	"1,241.99"	"1,234.04"	"1,245.06"	"1,230.29"
"Feb 07, 2017"	"1,233.72"	"1,235.23"	"1,235.86"	"1,227.41"
"Feb 06, 2017"	"1,235.59"	"1,219.67"	"1,235.84"	"1,219.01"
"Feb 03, 2017"	"1,219.88"	"1,215.89"	"1,221.48"	"1,207.18"
"Feb 02, 2017"	"1,215.93"	"1,209.53"	"1,225.41"	"1,208.26"
"Feb 01, 2017"	"1,209.49"	"1,210.89"	"1,213.59"	"1,198.12"
"Jan 31, 2017"	"1,210.63"	"1,195.38"	"1,215.49"	"1,193.83"
"Jan 30, 2017"	"1,195.35"	"1,192.85"	"1,199.88"	"1,188.15"
"Jan 27, 2017"	"1,191.60"	"1,188.78"	"1,192.06"	"1,181.04"
"Jan 26, 2017"	"1,188.57"	"1,199.93"	"1,202.67"	"1,184.11"
"Jan 25, 2017"	"1,200.31"	"1,208.79"	"1,209.84"	"1,192.83"
"Jan 24, 2017"	"1,208.81"	"1,217.40"	"1,219.66"	"1,206.02"
"Jan 23, 2017"	"1,217.48"	"1,209.43"	"1,219.54"	"1,209.27"
"Jan 20, 2017"	"1,209.96"	"1,205.16"	"1,215.30"	"1,198.68"
"Jan 19, 2017"	"1,205.14"	"1,203.92"	"1,206.88"	"1,195.86"
"Jan 18, 2017"	"1,203.64"	"1,216.56"	"1,217.60"	"1,201.91"
"Jan 17, 2017"	"1,216.54"	"1,202.80"	"1,218.72"	"1,202.38"
"Jan 16, 2017"	"1,203.17"	"1,200.55"	"1,208.23"	"1,198.17"
"Jan 13, 2017"	"1,197.66"	"1,195.96"	"1,201.20"	"1,187.93"
"Jan 12, 2017"	"1,195.66"	"1,191.75"	"1,207.07"	"1,191.00"
"Jan 11, 2017"	"1,191.85"	"1,187.74"	"1,198.79"	"1,177.33"
"Jan 10, 2017"	"1,187.74"	"1,181.33"	"1,190.57"	"1,179.86"
"Jan 09, 2017"	"1,181.27"	"1,172.64"	"1,185.91"	"1,171.89"
"Jan 06, 2017"	"1,172.81"	"1,180.38"	"1,181.49"	"1,170.37"
"Jan 05, 2017"	"1,180.48"	"1,163.67"	"1,184.99"	"1,162.38"
"Jan 04, 2017"	"1,163.80"	"1,159.28"	"1,168.23"	"1,156.35"
"Jan 03, 2017"	"1,158.91"	"1,150.80"	"1,163.61"	"1,145.77"
"Jan 02, 2017"	"1,150.52"	"1,150.55"	"1,152.66"	"1,149.66"
"Dec 30, 2016"	"1,151.85"	"1,158.68"	"1,163.53"	"1,149.49"
"Dec 29, 2016"	"1,158.32"	"1,142.39"	"1,159.58"	"1,140.81"
"Dec 28, 2016"	"1,142.45"	"1,139.64"	"1,144.84"	"1,136.54"
"Dec 27, 2016"	"1,139.35"	"1,134.06"	"1,149.48"	"1,131.85"
"Dec 26, 2016"	"1,133.94"	"1,133.94"	"1,133.94"	"1,133.94"
"Dec 23, 2016"	"1,133.49"	"1,128.88"	"1,136.12"	"1,128.17"
"Dec 22, 2016"	"1,128.69"	"1,131.80"	"1,134.17"	"1,127.43"
"Dec 21, 2016"	"1,131.80"	"1,132.14"	"1,137.51"	"1,129.29"
"Dec 20, 2016"	"1,132.20"	"1,139.34"	"1,140.08"	"1,125.63"
"Dec 19, 2016"	"1,139.05"	"1,134.35"	"1,142.70"	"1,134.14"
"Dec 16, 2016"	"1,134.09"	"1,128.44"	"1,141.28"	"1,126.46"
"Dec 15, 2016"	"1,128.43"	"1,143.81"	"1,144.49"	"1,122.44"
"Dec 14, 2016"	"1,144.25"	"1,158.39"	"1,165.10"	"1,139.47"
"Dec 13, 2016"	"1,158.35"	"1,162.45"	"1,165.16"	"1,154.71"
"Dec 12, 2016"	"1,162.21"	"1,159.01"	"1,165.85"	"1,151.43"
"Dec 09, 2016"	"1,157.87"	"1,170.48"	"1,172.22"	"1,156.17"
"Dec 08, 2016"	"1,170.55"	"1,173.65"	"1,178.62"	"1,168.88"
"Dec 07, 2016"	"1,174.00"	"1,169.64"	"1,180.30"	"1,165.35"
"Dec 06, 2016"	"1,169.74"	"1,170.18"	"1,175.40"	"1,166.53"
"Dec 05, 2016"	"1,170.26"	"1,182.80"	"1,187.79"	"1,157.08"
"Dec 02, 2016"	"1,176.92"	"1,171.05"	"1,178.03"	"1,166.20"
"Dec 01, 2016"	"1,171.30"	"1,173.29"	"1,177.07"	"1,160.77"
"Nov 30, 2016"	"1,173.11"	"1,188.72"	"1,195.36"	"1,170.76"
"Nov 29, 2016"	"1,188.46"	"1,193.30"	"1,195.06"	"1,180.97"
"Nov 28, 2016"	"1,193.44"	"1,183.10"	"1,197.60"	"1,182.96"
"Nov 25, 2016"	"1,183.63"	"1,184.96"	"1,193.96"	"1,171.96"
"Nov 24, 2016"	"1,184.00"	"1,188.11"	"1,191.34"	"1,181.79"
"Nov 23, 2016"	"1,187.77"	"1,212.24"	"1,215.05"	"1,181.57"
"Nov 22, 2016"	"1,212.24"	"1,214.29"	"1,221.45"	"1,206.24"
"Nov 21, 2016"	"1,214.05"	"1,208.10"	"1,218.02"	"1,205.74"
"Nov 18, 2016"	"1,208.69"	"1,216.39"	"1,218.13"	"1,203.90"
"Nov 17, 2016"	"1,216.39"	"1,225.68"	"1,231.80"	"1,211.12"
"Nov 16, 2016"	"1,225.30"	"1,228.38"	"1,233.47"	"1,221.60"
"Nov 15, 2016"	"1,228.08"	"1,220.24"	"1,231.54"	"1,219.06"
"Nov 14, 2016"	"1,220.26"	"1,227.90"	"1,231.56"	"1,211.47"
"Nov 11, 2016"	"1,225.68"	"1,259.82"	"1,265.50"	"1,219.50"
"Nov 10, 2016"	"1,259.76"	"1,277.68"	"1,292.22"	"1,252.28"
"Nov 09, 2016"	"1,278.00"	"1,275.45"	"1,337.60"	"1,269.38"
"Nov 08, 2016"	"1,275.64"	"1,281.66"	"1,290.84"	"1,273.04"
"Nov 07, 2016"	"1,281.41"	"1,291.61"	"1,295.90"	"1,277.80"
"Nov 04, 2016"	"1,304.25"	"1,302.61"	"1,307.11"	"1,294.65"
"Nov 03, 2016"	"1,303.75"	"1,297.16"	"1,306.90"	"1,285.51"
"Nov 02, 2016"	"1,297.39"	"1,287.90"	"1,308.26"	"1,287.50"
"Nov 01, 2016"	"1,288.15"	"1,277.17"	"1,292.21"	"1,275.55"
"Oct 31, 2016"	"1,277.38"	"1,278.01"	"1,279.64"	"1,270.89"
"Oct 28, 2016"	"1,276.30"	"1,268.39"	"1,284.53"	"1,262.42"
"Oct 27, 2016"	"1,268.30"	"1,267.15"	"1,273.17"	"1,265.40"
"Oct 26, 2016"	"1,266.99"	"1,273.30"	"1,276.89"	"1,264.58"
"Oct 25, 2016"	"1,274.35"	"1,265.67"	"1,277.17"	"1,262.40"
"Oct 24, 2016"	"1,264.44"	"1,266.21"	"1,272.26"	"1,260.76"
"Oct 21, 2016"	"1,266.75"	"1,266.10"	"1,268.43"	"1,261.20"
"Oct 20, 2016"	"1,266.00"	"1,269.55"	"1,274.02"	"1,264.55"
"Oct 19, 2016"	"1,269.40"	"1,262.63"	"1,273.84"	"1,260.24"
"Oct 18, 2016"	"1,262.84"	"1,256.60"	"1,265.38"	"1,254.90"
"Oct 17, 2016"	"1,255.70"	"1,250.25"	"1,257.67"	"1,250.25"
"Oct 14, 2016"	"1,250.55"	"1,258.79"	"1,259.65"	"1,247.51"
"Oct 13, 2016"	"1,258.12"	"1,256.14"	"1,262.41"	"1,253.53"
"Oct 12, 2016"	"1,255.33"	"1,253.45"	"1,259.26"	"1,250.31"
"Oct 11, 2016"	"1,253.25"	"1,259.06"	"1,262.66"	"1,252.60"
"Oct 10, 2016"	"1,259.74"	"1,257.46"	"1,265.35"	"1,256.59"
"Oct 07, 2016"	"1,256.96"	"1,255.35"	"1,265.73"	"1,241.68"
"Oct 06, 2016"	"1,254.74"	"1,267.73"	"1,269.94"	"1,250.20"
